timestamp,open,high,low,close,volume,datetime,max_close_change,target_bin,hr
1669176000000,16584.66,16589.99,16484.95,16508.13,8840.03896,2022-11-23 04:00:00,1.452011826899841,3,4
1669179600000,16508.13,16536.99,16444.0,16464.07,8429.29027,2022-11-23 05:00:00,1.7235106507686253,3,5
1669183200000,16463.54,16522.2,16445.94,16499.8,9322.68789,2022-11-23 06:00:00,1.503230342185981,3,6
1669186800000,16499.81,16662.1,16461.93,16583.84,13769.51937,2022-11-23 07:00:00,-1.5044163474804373,1,7
1669190400000,16583.84,16637.0,16500.0,16541.86,11344.95982,2022-11-23 08:00:00,-1.254453852227018,1,8
1669194000000,16541.86,16600.0,16519.71,16566.38,10104.88056,2022-11-23 09:00:00,-1.400607736874324,1,9
1669197600000,16565.77,16677.25,16531.0,16611.45,12523.60081,2022-11-23 10:00:00,-1.6681265031047883,1,10
1669201200000,16610.97,16642.6,16566.66,16585.77,9879.55772,2022-11-23 11:00:00,-1.5158777675079302,1,11
1669204800000,16585.21,16604.1,16485.14,16513.59,10783.60526,2022-11-23 12:00:00,1.418468061760051,3,12
1669208400000,16514.03,16546.0,16382.9,16394.33,12626.26709,2022-11-23 13:00:00,2.1562332830923863,4,13
1669212000000,16395.48,16488.25,16342.98,16464.98,14821.68313,2022-11-23 14:00:00,1.71788851246708,3,14
1669215600000,16464.98,16511.03,16401.97,16427.11,10308.55999,2022-11-23 15:00:00,1.9523823727971696,3,15
1669219200000,16427.09,16465.63,16320.02,16334.35,9300.33001,2022-11-23 16:00:00,2.5313526402948474,4,16
1669222800000,16335.33,16400.86,16328.11,16391.62,8216.33447,2022-11-23 17:00:00,2.173122607771549,4,17
1669226400000,16390.51,16582.22,16380.0,16527.81,10423.80667,2022-11-23 18:00:00,1.3312108500763284,3,18
1669230000000,16527.81,16706.0,16395.16,16473.32,22319.91082,2022-11-23 19:00:00,1.666391474214075,3,19
1669233600000,16473.32,16625.0,16426.42,16617.47,9704.29413,2022-11-23 20:00:00,0.7844756151207168,2,20
1669237200000,16617.47,16620.76,16478.57,16488.41,7312.38584,2022-11-23 21:00:00,1.5733475817255993,3,21
1669240800000,16488.41,16541.5,16459.43,16512.51,4884.73057,2022-11-23 22:00:00,1.4251013322626505,3,22
1669244400000,16511.59,16676.72,16497.21,16603.11,9717.88305,2022-11-23 23:00:00,0.8716439269510421,2,23
1669248000000,16603.11,16627.06,16533.65,16564.07,8239.06493,2022-11-24 00:00:00,1.1093891779013372,3,0
1669251600000,16562.99,16799.99,16537.44,16747.83,13006.15028,2022-11-24 01:00:00,-1.307870930144388,1,1
1669255200000,16747.83,16812.63,16678.67,16695.18,11395.93178,2022-11-24 02:00:00,-1.0083149747412135,1,2
1669258800000,16695.18,16772.46,16685.0,16712.07,8405.99513,2022-11-24 03:00:00,-1.1147033252014913,1,3
1669262400000,16711.41,16740.01,16656.8,16697.69,8038.87223,2022-11-24 04:00:00,-1.2710740228139221,1,4
1669266000000,16697.27,16704.7,16645.08,16655.8,7982.0176,2022-11-24 05:00:00,-1.5882755556622972,1,5
1669269600000,16655.55,16726.0,16635.66,16710.5,10381.87754,2022-11-24 06:00:00,-2.080727686185337,0,6
1669273200000,16710.5,16719.03,16614.75,16623.9,11368.51516,2022-11-24 07:00:00,-1.5706302371886391,1,7
1669276800000,16622.38,16642.18,16520.26,16590.98,13285.87074,2022-11-24 08:00:00,-1.3753256287452598,1,8
1669280400000,16590.97,16619.62,16553.55,16601.53,8854.80948,2022-11-24 09:00:00,-1.4379999915670398,1,9
1669284000000,16601.53,16615.0,16493.81,16558.61,10808.96915,2022-11-24 10:00:00,-1.1825267942176385,1,10
1669287600000,16557.81,16582.0,16530.89,16572.11,6911.90953,2022-11-24 11:00:00,-1.2630256497211356,1,11
1669291200000,16572.11,16588.94,16493.01,16538.45,9526.48023,2022-11-24 12:00:00,-1.0620705084212936,1,12
1669294800000,16538.45,16606.52,16531.51,16586.23,8062.26689,2022-11-24 13:00:00,-1.347081283691353,1,13
1669298400000,16586.23,16592.0,16458.05,16532.59,9685.63421,2022-11-24 14:00:00,-1.0270018188317793,1,14
1669302000000,16532.59,16580.01,16497.57,16558.11,6937.14748,2022-11-24 15:00:00,-1.1795428342969174,1,15
1669305600000,16559.01,16676.0,16517.99,16622.53,12911.51358,2022-11-24 16:00:00,-1.5625178597963099,1,16
1669309200000,16622.52,16669.0,16581.53,16586.73,7597.96884,2022-11-24 17:00:00,-1.3500551344357827,1,17
1669312800000,16587.67,16604.48,16542.22,16583.31,6161.63307,2022-11-24 18:00:00,-1.3297104136629057,1,18
1669316400000,16583.31,16602.29,16554.0,16577.41,4381.79719,2022-11-24 19:00:00,-1.2945930636933067,1,19
1669320000000,16577.05,16595.48,16553.0,16567.36,4960.72797,2022-11-24 20:00:00,-1.2347169373998108,1,20
1669323600000,16567.36,16577.86,16535.01,16551.95,5135.77254,2022-11-24 21:00:00,-1.1427656560103276,1,21
1669327200000,16552.74,16639.0,16542.2,16612.48,4402.72097,2022-11-24 22:00:00,-1.5029664445043744,1,22
1669330800000,16612.48,16625.0,16560.27,16598.95,8122.27694,2022-11-24 23:00:00,-1.4226803502631278,1,23
1669334400000,16599.55,16622.64,16510.46,16528.79,10622.54512,2022-11-25 00:00:00,-1.0042477398527152,1,0
1669338000000,16529.37,16556.58,16511.47,16526.84,5010.84404,2022-11-25 01:00:00,-0.9925672421346179,2,1
1669341600000,16526.84,16532.32,16470.6,16525.78,8876.302,2022-11-25 02:00:00,-0.9862166868976809,2,2
1669345200000,16525.78,16527.72,16470.0,16485.45,5921.99795,2022-11-25 03:00:00,0.9003090604138696,2,3
1669348800000,16485.45,16502.19,16354.24,16391.26,10133.82587,2022-11-25 04:00:00,1.4801180629189008,3,4
1669352400000,16391.93,16421.27,16360.63,16362.8,8014.73872,2022-11-25 05:00:00,1.6566235607597704,3,5
1669356000000,16363.43,16444.99,16342.81,16424.4,8209.16864,2022-11-25 06:00:00,1.2753586127955816,3,6
1669359600000,16424.94,16474.88,16415.07,16461.66,6751.84462,2022-11-25 07:00:00,1.0461277902714496,3,7
1669363200000,16462.22,16495.59,16420.3,16449.37,6653.60103,2022-11-25 08:00:00,1.1216235029061903,3,8
1669366800000,16449.37,16480.41,16430.12,16441.79,5756.1375,2022-11-25 09:00:00,1.1682426305164955,3,9
1669370400000,16442.28,16521.62,16407.72,16477.5,8371.31784,2022-11-25 10:00:00,0.9489910483993262,2,10
1669374000000,16477.93,16591.43,16470.03,16531.64,11662.04076,2022-11-25 11:00:00,0.6183899480027364,2,11
1669377600000,16531.64,16584.48,16500.25,16507.19,9545.69471,2022-11-25 12:00:00,0.7674231652994865,2,12
1669381200000,16507.18,16519.82,16472.13,16491.33,7493.67179,2022-11-25 13:00:00,0.8643329555590556,2,13
1669384800000,16491.82,16549.66,16435.11,16538.89,10489.99469,2022-11-25 14:00:00,0.5742827964875489,2,14
1669388400000,16538.89,16570.0,16477.0,16513.0,10610.00789,2022-11-25 15:00:00,0.7319687518924421,2,15
1669392000000,16513.0,16516.98,16458.46,16485.66,7095.21116,2022-11-25 16:00:00,0.8990237576172209,2,16
1669395600000,16485.14,16536.35,16474.29,16510.38,7262.26297,2022-11-25 17:00:00,0.747953711543877,2,17
1669399200000,16509.52,16528.6,16477.13,16495.43,4967.00543,2022-11-25 18:00:00,0.8392627533807768,2,18
1669402800000,16495.43,16553.88,16494.01,16523.21,5276.79401,2022-11-25 19:00:00,0.6697245874137039,2,19
1669406400000,16523.67,16666.0,16516.97,16526.13,8058.9607,2022-11-25 20:00:00,0.6519372654093726,2,20
1669410000000,16526.13,16539.77,16492.57,16501.6,4796.70034,2022-11-25 21:00:00,0.8015586367382584,2,21
1669413600000,16502.19,16539.1,16482.87,16529.17,4333.86269,2022-11-25 22:00:00,0.6334256348019939,2,22
1669417200000,16529.02,16577.6,16494.06,16522.14,6174.96486,2022-11-25 23:00:00,0.6762441184979644,2,23
1669420800000,16521.35,16591.03,16509.6,16579.5,8474.38887,2022-11-26 00:00:00,-0.9301245514038369,2,0
1669424400000,16579.27,16701.99,16573.52,16633.87,13822.50028,2022-11-26 01:00:00,-1.253947517925763,1,1
1669428000000,16634.33,16670.0,16617.33,16627.9,7856.63396,2022-11-26 02:00:00,-1.2184942175500246,1,2
1669431600000,16628.17,16644.06,16602.78,16625.79,6699.54834,2022-11-26 03:00:00,-1.2059577319333397,1,3
1669435200000,16625.79,16644.72,16602.12,16630.32,9009.75508,2022-11-26 04:00:00,-1.2328686399299522,1,4
1669438800000,16630.32,16651.84,16619.2,16625.48,6968.00812,2022-11-26 05:00:00,-1.2041156104966515,1,5
1669442400000,16625.0,16626.35,16532.5,16559.5,10166.51669,2022-11-26 06:00:00,-0.8104713306561135,2,6
1669446000000,16559.0,16600.0,16530.0,16583.75,7375.87768,2022-11-26 07:00:00,-0.9555136805607847,2,7
1669449600000,16584.13,16596.36,16567.0,16573.03,4756.14843,2022-11-26 08:00:00,-0.8914483350358864,2,8
1669453200000,16573.01,16600.0,16571.57,16590.86,6184.40397,2022-11-26 09:00:00,-0.9979591172488931,2,9
1669456800000,16590.86,16638.23,16582.03,16596.56,8456.36954,2022-11-26 10:00:00,-1.0319608400777054,1,10
1669460400000,16595.82,16606.54,16556.66,16580.31,6746.6491,2022-11-26 11:00:00,-0.9349644246699876,2,11
1669464000000,16580.58,16598.5,16558.32,16580.59,5600.70998,2022-11-26 12:00:00,-0.9366373572954839,2,12
1669467600000,16580.59,16613.21,16577.05,16596.89,7821.52261,2022-11-26 13:00:00,-1.0339286456679448,1,13
1669471200000,16596.22,16680.57,16536.56,16567.05,13700.35639,2022-11-26 14:00:00,-0.8556743656836818,2,14
1669474800000,16566.95,16582.53,16483.25,16512.86,11100.82159,2022-11-26 15:00:00,-0.53031394924925,2,15
1669478400000,16512.35,16532.91,16496.26,16508.22,5734.22673,2022-11-26 16:00:00,-0.5023557960821959,2,16
1669482000000,16507.75,16530.0,16490.76,16516.05,4920.19708,2022-11-26 17:00:00,-0.5495260670680847,2,17
1669485600000,16516.63,16526.39,16458.38,16477.77,4837.58069,2022-11-26 18:00:00,0.585698186101629,2,18
1669489200000,16477.73,16497.43,16420.45,16488.43,6863.97031,2022-11-26 19:00:00,0.5206681291062797,2,19
1669492800000,16488.44,16514.98,16484.91,16500.9,3335.81205,2022-11-26 20:00:00,-0.458217430564397,2,20
1669496400000,16500.95,16549.66,16495.61,16516.25,6386.34059,2022-11-26 21:00:00,-0.5507303413305026,2,21
1669500000000,16516.25,16520.0,16385.0,16425.29,7287.10999,2022-11-26 22:00:00,0.9307598222009923,2,22
1669503600000,16425.29,16483.69,16416.2,16458.57,7699.36859,2022-11-26 23:00:00,0.7266730949286515,2,23
1669507200000,16457.61,16503.91,16446.59,16462.67,8047.14353,2022-11-27 00:00:00,0.7015872880887487,2,0
1669510800000,16462.67,16510.37,16461.13,16485.56,7376.21904,2022-11-27 01:00:00,0.5617643562001954,2,1
1669514400000,16484.95,16536.86,16482.01,16528.2,8215.48285,2022-11-27 02:00:00,-2.323786014206023,0,2
1669518000000,16528.48,16575.31,16517.08,16527.22,6851.48755,2022-11-27 03:00:00,-2.478275233221328,0,3
1669521600000,16527.22,16600.0,16522.23,16565.7,11663.03527,2022-11-27 04:00:00,-2.70480571300942,0,4
1669525200000,16565.7,16580.0,16531.11,16537.01,7191.99695,2022-11-27 05:00:00,-2.5360086255012195,0,5
1669528800000,16537.01,16594.97,16536.43,16554.51,7044.74526,2022-11-27 06:00:00,-2.639039150056385,0,6
1669532400000,16554.52,16572.0,16548.04,16562.98,4910.18091,2022-11-27 07:00:00,-2.6888277351056415,0,7
1669536000000,16562.98,16583.43,16522.14,16531.75,7100.16843,2022-11-27 08:00:00,-2.504997958473851,0,8
1669539600000,16531.75,16547.72,16514.01,16522.92,5532.96599,2022-11-27 09:00:00,-2.452895735136399,0,9
1669543200000,16522.97,16593.91,16513.0,16541.82,8702.04811,2022-11-27 10:00:00,-2.5643490256815786,0,10
1669546800000,16541.82,16562.98,16527.57,16550.91,5660.22416,2022-11-27 11:00:00,-2.6178620994253525,0,11
1669550400000,16550.57,16578.66,16537.48,16559.55,6262.17506,2022-11-27 12:00:00,-2.668671552065123,0,12
1669554000000,16559.86,16565.3,16524.0,16539.51,5547.98822,2022-11-27 13:00:00,-2.5507406204899614,0,13
1669557600000,16539.51,16557.05,16520.0,16539.48,5605.54866,2022-11-27 14:00:00,-2.5505638629509537,0,14
1669561200000,16539.48,16586.74,16520.26,16574.28,7570.14707,2022-11-27 15:00:00,-2.7551724720470494,0,15
1669564800000,16573.76,16581.6,16533.53,16537.55,6276.82933,2022-11-27 16:00:00,-2.5391911135567247,0,16
1669568400000,16537.55,16548.31,16520.88,16534.2,5403.4057,2022-11-27 17:00:00,-2.5194445452456216,0,17
1669572000000,16534.2,16567.23,16532.0,16564.77,4436.92318,2022-11-27 18:00:00,-2.6993432447296355,0,18
1669575600000,16564.77,16567.63,16531.75,16555.39,3313.92696,2022-11-27 19:00:00,-2.6442143616067044,0,19
1669579200000,16555.39,16573.6,16546.83,16558.87,3501.70724,2022-11-27 20:00:00,-2.6646745822631606,0,20
1669582800000,16558.87,16595.0,16555.41,16578.17,4333.05439,2022-11-27 21:00:00,-2.7779905743516875,0,21
1669586400000,16578.17,16597.36,16559.02,16573.03,4080.13384,2022-11-27 22:00:00,-2.747837902906105,0,22
1669590000000,16573.03,16575.4,16401.0,16428.78,17397.93837,2022-11-27 23:00:00,-1.893932477031159,1,23
1669593600000,16428.77,16487.04,16417.0,16446.79,8075.56504,2022-11-28 00:00:00,-2.001363183940463,0,0
1669597200000,16446.79,16470.0,16090.0,16144.12,29041.48446,2022-11-28 01:00:00,1.0371578011065248,3,1
1669600800000,16143.4,16191.58,16051.9,16117.63,17314.62529,2022-11-28 02:00:00,1.2032166019445807,3,2
1669604400000,16118.22,16206.59,16104.62,16178.22,9630.79702,2022-11-28 03:00:00,0.8241945034744251,2,3
1669608000000,16177.49,16246.98,16167.71,16209.96,7739.89125,2022-11-28 04:00:00,0.6267751431835759,2,4
1669611600000,16210.3,16226.96,16146.04,16159.31,7852.92899,2022-11-28 05:00:00,1.6935747875373397,3,5
1669615200000,16158.82,16217.71,16136.0,16212.45,7355.75701,2022-11-28 06:00:00,1.680190224179552,3,6
1669618800000,16213.36,16235.2,16190.24,16222.06,7070.23679,2022-11-28 07:00:00,1.6199545557099349,3,7
1669622400000,16224.14,16270.59,16193.08,16235.26,8788.41433,2022-11-28 08:00:00,1.5373329407721115,3,8
1669626000000,16235.26,16248.0,16187.01,16218.07,7590.61203,2022-11-28 09:00:00,1.7297989218199261,3,9
1669629600000,16218.07,16225.62,16178.24,16196.75,7883.34883,2022-11-28 10:00:00,1.9750258539521781,3,10
1669633200000,16197.21,16230.77,16190.97,16213.29,6850.56846,2022-11-28 11:00:00,1.8709959545533235,3,11
1669636800000,16213.29,16239.31,16162.04,16185.77,10036.67174,2022-11-28 12:00:00,2.0442030252499506,4,12
1669640400000,16185.77,16213.48,16150.35,16179.27,8784.82894,2022-11-28 13:00:00,2.0851991468094604,4,13
1669644000000,16179.46,16310.43,16170.22,16216.4,14437.51627,2022-11-28 14:00:00,1.8514590167978084,3,14
1669647600000,16216.47,16238.05,16120.38,16146.26,13952.75698,2022-11-28 15:00:00,2.2939058333013294,4,15
1669651200000,16146.26,16399.69,15995.27,16311.56,26270.82545,2022-11-28 16:00:00,1.257267851756668,3,16
1669654800000,16310.53,16388.99,16192.55,16207.12,17411.33569,2022-11-28 17:00:00,1.9097779247639224,3,17
1669658400000,16207.12,16232.83,16145.0,16158.71,8422.67949,2022-11-28 18:00:00,2.21509018974906,4,18
1669662000000,16159.59,16257.85,16150.0,16224.75,6655.63319,2022-11-28 19:00:00,1.7990415876978039,3,19
1669665600000,16225.53,16271.09,16211.26,16256.33,6080.60912,2022-11-28 20:00:00,1.6012839306288658,3,20
1669669200000,16256.33,16262.77,16186.0,16199.59,6780.81367,2022-11-28 21:00:00,1.957148298197666,3,21
1669672800000,16200.56,16235.21,16195.72,16220.76,3742.40807,2022-11-28 22:00:00,1.824082225493745,3,22
1669676400000,16220.36,16245.92,16195.63,16212.91,4925.09556,2022-11-28 23:00:00,1.8733836183633878,3,23
1669680000000,16212.18,16224.83,16100.0,16179.02,11394.99817,2022-11-29 00:00:00,2.086776578556668,4,0
1669683600000,16178.74,16309.03,16171.17,16250.77,9098.01403,2022-11-29 01:00:00,3.6610572914391173,4,1
1669687200000,16250.77,16306.13,16246.86,16265.83,9732.36819,2022-11-29 02:00:00,3.7769975463901857,4,2
1669690800000,16265.83,16305.0,16259.51,16287.66,7299.42953,2022-11-29 03:00:00,4.136198815545012,4,3
1669694400000,16287.53,16491.99,16278.9,16432.98,18178.2818,2022-11-29 04:00:00,3.2153023979825877,4,4
1669698000000,16432.22,16541.59,16432.19,16484.85,12930.90519,2022-11-29 05:00:00,2.8905328225613216,4,5
1669701600000,16484.85,16515.37,16450.23,16462.91,8901.527,2022-11-29 06:00:00,3.0276542846920664,4,6
1669705200000,16462.91,16506.47,16458.95,16463.31,9933.4284,2022-11-29 07:00:00,3.0251510783675775,4,7
1669708800000,16463.95,16548.71,16430.0,16498.61,16872.15937,2022-11-29 08:00:00,2.804721124991729,4,8
1669712400000,16498.03,16527.51,16480.59,16516.64,10409.67184,2022-11-29 09:00:00,2.6924967790058942,4,9
1669716000000,16516.64,16534.18,16484.77,16504.35,9502.02805,2022-11-29 10:00:00,2.7689669693141505,4,10
1669719600000,16505.01,16541.86,16488.47,16497.64,9801.41445,2022-11-29 11:00:00,2.810765661027875,4,11
1669723200000,16496.73,16508.04,16468.08,16486.66,9032.65754,2022-11-29 12:00:00,2.8792369103262803,4,12
1669726800000,16486.67,16489.0,16380.89,16412.54,14822.12014,2022-11-29 13:00:00,3.3438456204828606,4,13
1669730400000,16412.54,16463.0,16328.84,16361.78,18622.45093,2022-11-29 14:00:00,3.6644546009052674,4,14
1669734000000,16362.64,16457.3,16343.47,16393.48,13665.80722,2022-11-29 15:00:00,3.463999102082041,4,15
1669737600000,16394.34,16429.28,16342.59,16410.67,10859.64402,2022-11-29 16:00:00,3.355621677847403,4,16
1669741200000,16410.67,16427.59,16358.87,16379.72,7310.75506,2022-11-29 17:00:00,3.5509154002632477,4,17
1669744800000,16379.72,16438.99,16357.19,16419.68,7314.43476,2022-11-29 18:00:00,3.298907165060453,4,18
1669748400000,16419.68,16479.84,16417.54,16426.56,7256.7447,2022-11-29 19:00:00,3.2556420820914247,4,19
1669752000000,16426.56,16512.39,16423.19,16496.48,8232.14992,2022-11-29 20:00:00,3.4332778871613763,4,20
1669755600000,16495.74,16499.99,16453.12,16465.95,5349.85972,2022-11-29 21:00:00,3.833608142864505,4,21
1669759200000,16465.36,16500.39,16452.39,16495.59,4822.51684,2022-11-29 22:00:00,3.704384020213895,4,22
1669762800000,16494.61,16526.91,16426.24,16442.53,6762.88322,2022-11-29 23:00:00,4.292283486787022,4,23
1669766400000,16442.91,16899.1,16428.3,16845.72,25348.71369,2022-11-30 00:00:00,1.8872449500525845,3,0
1669770000000,16846.85,16950.82,16825.16,16880.19,18139.63055,2022-11-30 01:00:00,1.6791872603329747,3,1
1669773600000,16879.22,17162.2,16879.0,16961.35,19145.0937,2022-11-30 02:00:00,1.192652707479068,3,2
1669777200000,16961.35,16979.23,16840.02,16845.25,10913.45109,2022-11-30 03:00:00,1.8900877101853606,3,3
1669780800000,16845.25,16891.02,16794.16,16879.53,10298.56792,2022-11-30 04:00:00,1.683162979063994,3,4
1669784400000,16879.53,16914.58,16861.39,16864.1,8355.997,2022-11-30 05:00:00,1.7761991449291743,3,5
1669788000000,16863.45,16870.77,16830.38,16860.61,8424.53584,2022-11-30 06:00:00,1.7972659352182323,3,6
1669791600000,16860.61,16920.16,16858.9,16884.18,8956.14794,2022-11-30 07:00:00,1.6551588528433074,3,7
1669795200000,16883.87,16930.66,16874.02,16890.65,7960.12284,2022-11-30 08:00:00,1.6162196244667786,3,8
1669798800000,16890.65,16906.0,16835.75,16879.49,9376.39741,2022-11-30 09:00:00,1.6834039417067566,3,9
1669802400000,16879.83,16899.56,16863.99,16865.06,6610.87018,2022-11-30 10:00:00,1.7704057975482925,3,10
1669806000000,16865.49,16898.86,16864.29,16879.32,7103.43272,2022-11-30 11:00:00,1.6844280456795635,3,11
1669809600000,16879.32,16888.0,16768.72,16777.24,11156.93737,2022-11-30 12:00:00,2.3031201794812364,4,12
1669813200000,16777.24,16897.0,16766.68,16810.12,16334.82183,2022-11-30 13:00:00,2.1030188957604135,4,13
1669816800000,16810.12,16888.0,16805.53,16847.01,10295.79743,2022-11-30 14:00:00,1.879443295872686,3,14
1669820400000,16847.01,16870.06,16796.89,16865.64,9430.64236,2022-11-30 15:00:00,1.7669059697704919,3,15
1669824000000,16865.64,16907.9,16828.55,16861.98,11276.57361,2022-11-30 16:00:00,1.788995123941553,3,16
1669827600000,16861.98,16876.52,16720.56,16789.66,12003.12758,2022-11-30 17:00:00,2.22744236631355,4,17
1669831200000,16789.66,16986.0,16705.0,16921.44,20627.65732,2022-11-30 18:00:00,1.4313202658875412,3,18
1669834800000,16920.45,17147.16,16917.3,17062.85,23959.6417,2022-11-30 19:00:00,-0.7724969744210239,2,19
1669838400000,17061.14,17103.52,17030.21,17097.19,10883.0417,2022-11-30 20:00:00,-0.9717971198775812,2,20
1669842000000,17098.37,17111.7,17028.37,17106.65,10824.19286,2022-11-30 21:00:00,-1.113777390663879,1,21
1669845600000,17106.64,17249.0,17069.04,17148.29,10013.79086,2022-11-30 22:00:00,-1.3538959278155542,1,22
